Tail_stiffening,Tumours,Vestibular_disturbance,Sex,Distended_abdomen,Grimace_Scale,Vision_loss,Forelimb_grip_Strength,Kyphosis,Cataracts,FI,Hearing_loss,Gait_disorders,Corneal_opacity,Alopecia,Tremor,Menace_reflex,Fur_Color_Loss,Coat_condition,Weight,Loss_of_whiskers,Body_condition,Rectal_prolapse,Breathing_rate/depth,Dermatitis,Eye_discharge/swelling
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,25.9,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,1.0,1.0,0.5,0.0,0.1964285714285714,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,31.6,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.2321428571428572,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.0,0.5,0.0,0.1428571428571428,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,24.6,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,37.6,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.0,0.5,0.0,0.0,0.08928571428571429,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,36.6,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,32.7,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.5,1.0,0.5,0.0,0.1785714285714286,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,29.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,29.3,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.3035714285714285,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,25.9,0.5,0.0,1.0,0.0,0.5,0.0
0.0,0.0,0.5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.3571428571428572,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,25.5,0.5,0.0,0.5,0.0,1.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.06896551724137931,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.5,1.0,0.0,0.3035714285714285,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,22.3,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.2678571428571428,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,25.7,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.3,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.1607142857142857,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,27.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.5,0.5,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,22.7,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.1071428571428571,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,28.6,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.08928571428571429,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,34.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,1.0,1.0,0.5,0.0,0.08928571428571429,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.05172413793103448,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,1.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,23.6,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0,0.5,0.0,0.5,1.0,0.5,0.0,0.1785714285714286,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,30.3,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,1.0,0.0,0.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.08928571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,1.0,0.0,0.0,0.08928571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0,0.5,0.0,0.5,1.0,1.0,0.0,0.2142857142857143,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,30.9,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.5,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,33.5,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.08928571428571429,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.03571428571428571,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,35.6,0.0,0.5,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0,0.0,0.0,0.5,1.0,1.0,0.0,0.2321428571428572,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,21.6,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,23.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,1.0,0.0,0.5,0.5,1.0,0.0,0.3392857142857143,0.5,1.0,0.0,1.0,0.0,0.5,1.0,1.0,24.8,0.5,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.5,0.5,0.5,1.0,0.0,0.3035714285714285,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,21.6,1.0,0.0,0.0,0.0,0.0,0.5
1.0,0.0,0.0,1,1.0,0.0,0.5,0.5,1.0,0.0,0.3928571428571428,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,25.2,0.5,0.0,0.5,0.0,1.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,1.0,0.0,0.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.5,0.5,0.0,0.0,0.05357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,24.9,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,1.0,0.0,0.2142857142857143,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.5,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,1.0,0.5,0.0,0.2321428571428572,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,26.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,0.0,0.1428571428571428,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,32.5,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.5,0.5,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,1.0,0.0,0.0,0.1785714285714286,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,31.3,0.5,1.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30.2,0.5,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,1.0,0.0,0.0,0.2142857142857143,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,1.0,0.0,0.0,0.1607142857142857,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,27.9,0.5,0.5,0.0,0.0,0.5,0.0
0.0,0.0,0.5,0,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,31.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.5,0.0,0.0,0.1428571428571428,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,34.9,0.5,0.5,0.0,0.0,0.0,0.5
0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,25.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,1.0,0.5,0.0,0.2321428571428572,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.5,25.1,1.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,1.0,1.0,0.5,0.0,0.125,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,1.0,0.5,0.0,0.0,0.1785714285714286,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,1.0,0.0,0.5,0.5,0.0,0.0,0.2142857142857143,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0,0.0,0.0,0.5,0.5,0.5,0.0,0.1071428571428571,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30.1,0.5,0.0,0.0,0.0,0.5,0.0
0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,23.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.5,0.0,0.0,0.1071428571428571,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,34.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,1.0,0.0,0.5,0.5,1.0,0.5,0.3392857142857143,1.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,23.9,0.5,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.08928571428571429,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.5,0,0.0,0.0,0.5,1.0,0.5,0.0,0.2142857142857143,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,30.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.05357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30.4,0.5,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.7,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.5,0.0,0.5,1.0,0.5,0.0,0.05357142857142857,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.5,0.0,0.0,0.1071428571428571,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.5,0.0,0.5,1.0,1.0,0.0,0.1785714285714286,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,28.6,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.0,0.5,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,32.4,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,32.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,1.0,0.5,0.0,0.1607142857142857,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,28.7,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,35.3,0.5,1.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,1.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.5,0.0,0.5,0.5,1.0,0.0,0.25,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,29.9,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.0,0.5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.1071428571428571,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,0.5,0.0,0.0,0.08928571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.5,0.5,0.0,0.0,0.05357142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0,0.0,0.0,0.5,1.0,0.0,0.0,0.08928571428571429,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0
